timestamp,raw EMG 0,raw EMG 1,bandpass EMG 0,bandpass EMG 1,bandpass EMG envelope 0,bandpass EMG envelope 1,elapsed Time (ms),button 0,button 1
1722038259,0.55,41.73,-0.08,-1.51,0.12,17.44,5227753,0,0
1722038259,0.55,39.73,-0.44,-1.83,0.12,17.07,5227771,0,0
1722038259,0.55,38.73,-0.36,-1.71,0.12,16.69,5227788,0,0
1722038259,0.55,36.73,-0.24,-1.95,0.12,16.33,5227805,0,0
1722038259,1.55,36.73,-0.14,-1.39,0.12,15.97,5227824,0,0
1722038259,1.55,34.73,0.31,-1.65,0.11,15.65,5227841,0,0
1722038259,1.55,33.73,0.29,-1.58,0.11,15.34,5227859,0,0
1722038259,1.55,32.73,0.2,-1.47,0.11,15.06,5227876,0,0
1722038259,1.55,32.73,0.12,-1,0.11,14.78,5227894,0,0
1722038259,2.55,31.73,0.07,-1.01,0.11,14.51,5227911,0,0
1722038259,1.55,30.73,0.43,-1.09,0.11,14.23,5227928,0,0
1722038259,1.55,29.73,-0.03,-1.16,0.11,13.96,5227946,0,0
1722038259,0.55,27.73,-0.1,-1.6,0.11,13.69,5227963,0,0
1722038259,0.55,25.73,-0.47,-1.97,0.11,13.43,5227982,0,0
1722038259,-0.45,23.73,-0.39,-2.21,0.11,13.18,5227999,0,0
1722038259,-0.45,21.73,-0.65,-2.35,0.1,12.94,5228016,0,0
1722038259,-0.45,19.73,-0.49,-2.44,0.1,12.72,5228034,0,0
1722038259,-0.45,18.73,-0.31,-2.09,0.1,12.52,5228052,0,0
1722038259,-0.45,18.73,-0.19,-1.39,0.1,12.32,5228087,0,0
1722038259,-0.45,16.73,-0.06,-1.17,0.1,11.95,5228104,0,0
1722038259,-0.45,15.73,-0.03,-1.12,0.1,11.78,5228123,0,0
1722038259,-0.45,14.73,-0.02,-1.16,0.1,11.6,5228140,0,0
1722038259,-0.45,14.73,-0.01,-0.81,0.1,11.41,5228158,0,0
1722038259,0.55,14.73,-0.01,-0.5,0.1,11.22,5228176,0,0
1722038259,0.55,13.73,0.39,-0.69,0.1,11.01,5228194,0,0
1722038259,0.55,12.73,0.34,-0.9,0.1,10.79,5228211,0,0
1722038259,0.55,11.73,0.22,-1.05,0.1,10.56,5228228,0,0
1722038259,0.55,11.73,0.14,-0.75,0.09,10.33,5228246,0,0
1722038259,0.55,11.73,0.08,-0.47,0.09,10.1,5228263,0,0
1722038259,-0.45,10.73,0.05,-0.67,0.09,9.87,5228281,0,0
1722038259,-0.45,9.73,-0.37,-0.89,0.09,9.64,5228298,0,0
1722038259,-0.45,8.73,-0.32,-1.05,0.09,9.42,5228315,0,0
1722038259,-0.45,8.73,-0.22,-0.75,0.09,9.2,5228333,0,0
1722038259,-0.45,8.73,-0.13,-0.47,0.09,8.99,5228350,0,0
1722038259,0.55,7.73,-0.08,-0.67,0.09,8.79,5228369,0,0
1722038259,-1.45,6.73,0.35,-0.89,0.09,8.59,5228385,0,0
1722038259,-1.45,7.73,-0.47,-0.26,0.08,8.38,5228403,0,0
1722038259,-1.45,5.73,-0.46,-0.86,0.08,8.19,5228421,0,0
1722038259,-1.45,6.73,-0.32,-0.3,0.08,8,5228438,0,0
1722038259,-0.45,6.73,-0.2,-0.12,0.08,7.81,5228456,0,0
1722038259,-0.45,5.73,0.28,-0.44,0.08,7.62,5228473,0,0
1722038259,-0.45,5.73,0.27,-0.36,0.08,7.43,5228491,0,0
1722038259,-0.45,5.73,0.19,-0.24,0.08,7.24,5228508,0,0
1722038259,0.55,5.73,0.11,-0.14,0.08,7.05,5228525,0,0
1722038259,0.55,4.73,0.46,-0.48,0.08,6.87,5228543,0,0
1722038259,0.55,4.73,0.38,-0.38,0.08,6.68,5228560,0,0
1722038259,0.55,4.73,0.25,-0.25,0.08,6.51,5228578,0,0
1722038259,0.55,4.73,0.15,-0.15,0.08,6.33,5228595,0,0
1722038259,0.55,4.73,0.09,-0.09,0.08,6.16,5228612,0,0
1722038259,0.55,4.73,0.05,-0.05,0.08,5.99,5228630,0,0
1722038259,0.55,3.73,0.03,-0.42,0.08,5.82,5228646,0,0
1722038259,-0.45,3.73,0.02,-0.35,0.08,5.66,5228664,0,0
1722038259,-0.45,3.73,-0.38,-0.23,0.08,5.51,5228681,0,0
1722038259,-0.45,3.73,-0.33,-0.14,0.08,5.36,5228699,0,0
1722038260,-0.45,2.73,-0.22,-0.48,0.08,5.21,5228717,0,0
1722038260,-1.45,2.73,-0.13,-0.38,0.08,5.07,5228734,0,0
1722038260,-1.45,3.73,-0.47,0.14,0.08,4.93,5228752,0,0
1722038260,-1.45,2.73,-0.38,-0.21,0.08,4.79,5228769,0,0
1722038260,-1.45,2.73,-0.25,-0.2,0.08,4.66,5228786,0,0
1722038260,-0.45,2.73,-0.15,-0.14,0.08,4.54,5228804,0,0
1722038260,-0.45,2.73,0.31,-0.08,0.08,4.42,5228821,0,0
1722038260,-0.45,1.73,0.29,-0.44,0.08,4.3,5228839,0,0
1722038260,-0.45,2.73,0.2,0.03,0.08,4.18,5228856,0,0
1722038260,-0.45,1.73,0.12,-0.3,0.08,4.07,5228873,0,0
1722038260,0.55,1.73,0.07,-0.26,0.08,3.95,5228891,0,0
1722038260,-0.45,1.73,0.43,-0.17,0.08,3.84,5228908,0,0
1722038260,0.55,1.73,-0.03,-0.1,0.07,3.74,5228926,0,0
1722038260,0.55,1.73,0.29,-0.06,0.07,3.63,5228943,0,0
1722038260,0.55,1.73,0.26,-0.03,0.07,3.53,5228961,0,0
1722038260,0.55,1.73,0.17,-0.02,0.07,3.43,5228978,0,0
1722038260,0.55,1.73,0.1,-0.01,0.07,3.33,5228995,0,0
1722038260,-0.45,1.73,0.06,-0.01,0.07,3.24,5229013,0,0
1722038260,0.55,1.73,-0.36,0,0.07,3.14,5229030,0,0
1722038260,-0.45,0.73,0.08,-0.4,0.07,3.05,5229048,0,0
1722038260,-0.45,0.73,-0.27,-0.34,0.07,2.97,5229065,0,0
1722038260,-0.45,0.73,-0.24,-0.22,0.07,2.88,5229082,0,0
1722038260,-0.45,0.73,-0.16,-0.14,0.07,2.8,5229100,0,0
1722038260,-1.45,0.73,-0.1,-0.08,0.07,2.72,5229117,0,0
1722038260,-1.45,0.73,-0.45,-0.05,0.07,2.64,5229135,0,0
1722038260,-1.45,-0.27,-0.37,-0.42,0.07,2.57,5229153,0,0
1722038260,-0.45,0.73,-0.24,0.04,0.07,2.5,5229170,0,0
1722038260,-0.45,0.73,0.25,0.11,0.07,2.43,5229187,0,0
1722038260,-1.45,0.73,0.25,0.08,0.07,2.36,5229204,0,0
1722038260,-0.45,1.73,-0.22,0.45,0.07,2.3,5229222,0,0
1722038260,-0.45,0.73,0.16,-0.02,0.07,2.24,5229239,0,0
1722038260,-0.45,1.73,0.18,0.3,0.07,2.18,5229256,0,0
1722038260,-0.45,1.73,0.12,0.26,0.07,2.12,5229274,0,0
1722038260,-0.45,0.73,0.08,-0.22,0.07,2.06,5229291,0,0
1722038260,-0.45,0.73,0.05,-0.23,0.07,2.01,5229309,0,0
1722038260,0.55,1.73,0.03,0.23,0.06,1.95,5229326,0,0
1722038260,0.55,1.73,0.41,0.24,0.06,1.9,5229344,0,0
1722038260,0.55,0.73,0.35,-0.23,0.06,1.85,5229361,0,0
1722038260,0.55,0.73,0.23,-0.24,0.06,1.81,5229378,0,0
1722038260,-0.45,0.73,0.14,-0.16,0.06,1.76,5229396,0,0
1722038260,-0.45,0.73,-0.31,-0.1,0.06,1.72,5229413,0,0
1722038260,-0.45,-0.27,-0.29,-0.45,0.06,1.67,5229431,0,0
1722038260,-0.45,-0.27,-0.2,-0.37,0.06,1.63,5229448,0,0
1722038260,-0.45,-0.27,-0.12,-0.24,0.06,1.59,5229466,0,0
1722038260,-0.45,0.73,-0.07,0.25,0.06,1.55,5229484,0,0
1722038260,-1.45,0.73,-0.04,0.25,0.06,1.51,5229501,0,0
1722038260,-0.45,0.73,-0.42,0.18,0.06,1.48,5229519,0,0
1722038260,-1.45,0.73,0.04,0.11,0.06,1.44,5229536,0,0
1722038260,-1.45,0.73,-0.29,0.06,0.06,1.4,5229553,0,0
1722038260,-1.45,0.73,-0.25,0.04,0.06,1.37,5229571,0,0
1722038260,-1.45,0.73,-0.17,0.02,0.06,1.33,5229588,0,0
1722038260,-0.45,1.73,-0.1,0.4,0.06,1.3,5229606,0,0
1722038260,-0.45,0.73,0.33,-0.05,0.06,1.26,5229623,0,0
1722038260,-0.45,0.73,0.3,-0.11,0.06,1.23,5229640,0,0
1722038260,-0.45,0.73,0.2,-0.09,0.06,1.2,5229658,0,0
1722038260,-0.45,0.73,0.12,-0.06,0.06,1.16,5229675,0,0
1722038260,-0.45,0.73,0.07,-0.03,0.06,1.13,5229693,0,0
1722038261,-0.45,0.73,0.04,-0.02,0.06,1.1,5229710,0,0
1722038261,-0.45,0.73,0.02,-0.01,0.06,1.07,5229728,0,0
1722038261,-0.45,0.73,0.01,-0.01,0.06,1.04,5229745,0,0
1722038261,-0.45,-0.27,0.01,-0.4,0.05,1.01,5229762,0,0
1722038261,-0.45,-0.27,0,-0.34,0.05,0.98,5229780,0,0
1722038261,-0.45,-0.27,0,-0.22,0.05,0.96,5229797,0,0
1722038261,-0.45,-1.27,0,-0.53,0.05,0.93,5229815,0,0
1722038261,-1.45,-0.27,0,-0.02,0.05,0.91,5229832,0,0
1722038261,-1.45,-1.27,-0.39,-0.33,0.05,0.89,5229849,0,0
1722038261,-1.45,-0.27,-0.34,0.12,0.05,0.86,5229868,0,0
1722038261,-1.45,-1.27,-0.22,-0.24,0.05,0.84,5229885,0,0
1722038261,-1.45,-1.27,-0.14,-0.22,0.05,0.82,5229903,0,0
1722038261,-1.45,-1.27,-0.08,-0.15,0.05,0.81,5229920,0,0
1722038261,-0.45,-1.27,-0.05,-0.09,0.05,0.79,5229937,0,0
1722038261,-0.45,-0.27,0.37,0.34,0.04,0.77,5229955,0,0
1722038261,-1.45,-0.27,0.32,0.31,0.04,0.75,5229972,0,0
1722038261,-2.45,-0.27,-0.18,0.21,0.04,0.74,5229990,0,0
1722038261,-3.45,-0.27,-0.6,0.13,0.04,0.72,5230007,0,0
1722038261,-1.45,-0.27,-0.88,0.07,0.05,0.7,5230025,0,0
1722038261,-3.45,-1.27,0.13,-0.35,0.05,0.68,5230043,0,1
1722038261,-4.45,-9.27,-0.53,-3.46,0.05,0.68,5230060,0,1
1722038261,-4.45,-17.27,-0.87,-6.06,0.05,0.69,5230078,0,1
1722038261,-3.45,-29.27,-0.66,-9.34,0.05,0.72,5230095,0,1
1722038261,-3.45,-41.27,-0.02,-11.72,0.05,0.79,5230114,0,1
1722038261,-4.45,-51.27,0.09,-12.43,0.05,0.91,5230131,0,1
1722038261,-4.45,-59.27,-0.31,-11.86,0.05,1.08,5230148,0,1
1722038261,-5.45,-64.27,-0.28,-10.06,0.06,1.3,5230167,0,1
1722038261,-6.45,-68.27,-0.58,-8.23,0.06,1.55,5230184,0,1
1722038261,-7.45,-66.27,-0.85,-4.6,0.06,1.81,5230202,0,1
1722038261,-6.45,-64.27,-1.02,-1.78,0.06,2.08,5230220,0,1
1722038261,-6.45,-60.27,-0.34,0.81,0.06,2.34,5230237,0,1
1722038261,-5.45,-54.27,-0.12,3.35,0.06,2.59,5230255,0,1
1722038261,-5.45,-47.27,0.34,5.49,0.07,2.83,5230272,0,1
1722038261,-4.45,-39.27,0.32,7.3,0.07,3.07,5230290,0,1
1722038261,-3.45,-30.27,0.61,8.89,0.07,3.31,5230307,0,1
1722038261,-2.45,-23.27,0.86,9.16,0.07,3.55,5230325,0,0
1722038261,-1.45,-17.27,1.03,8.74,0.07,3.79,5230342,0,0
1722038261,-1.45,-12.27,1.13,7.93,0.08,4.04,5230359,0,0
1722038261,-0.45,-8.27,0.8,6.92,0.08,4.31,5230377,0,0
1722038261,0.55,-3.27,0.89,6.58,0.08,4.6,5230395,0,0
1722038261,1.55,2.73,1.02,6.85,0.09,4.94,5230412,0,0
1722038261,2.55,8.73,1.12,7.14,0.09,5.31,5230429,0,0
1722038261,1.55,13.73,1.19,6.95,0.1,5.69,5230446,0,0
1722038261,3.55,19.73,0.44,7.13,0.1,6.07,5230464,0,0
1722038261,2.55,23.73,0.96,6.53,0.11,6.45,5230481,0,0
1722038261,2.55,26.73,0.36,5.59,0.12,6.8,5230499,0,0
1722038261,2.55,29.73,0.15,4.89,0.12,7.12,5230516,0,0
1722038261,3.55,31.73,0.07,4.05,0.12,7.42,5230533,0,0
1722038261,3.55,32.73,0.43,3.05,0.13,7.68,5230551,0,0
1722038261,3.55,32.73,0.35,1.94,0.13,7.9,5230568,0,0
1722038261,3.55,32.73,0.23,1.16,0.13,8.07,5230586,0,0
1722038261,2.55,31.73,0.14,0.28,0.13,8.19,5230603,0,0
1722038261,2.55,31.73,-0.31,0.04,0.13,8.24,5230620,0,0
1722038261,2.55,30.73,-0.29,-0.4,0.13,8.23,5230638,0,0
1722038261,2.55,29.73,-0.2,-0.75,0.13,8.18,5230655,0,0
1722038261,2.55,27.73,-0.12,-1.36,0.13,8.08,5230673,0,0
1722038261,3.55,26.73,-0.07,-1.43,0.13,7.96,5230690,0,0
1722038262,3.55,25.73,0.35,-1.4,0.13,7.82,5230707,0,0
1722038262,2.55,24.73,0.31,-1.35,0.13,7.67,5230725,0,0
1722038262,3.55,22.73,-0.18,-1.71,0.12,7.51,5230742,0,0
1722038262,3.55,21.73,0.18,-1.64,0.12,7.37,5230760,0,0
1722038262,2.55,20.73,0.19,-1.51,0.12,7.24,5230777,0,0
1722038262,2.55,19.73,-0.26,-1.42,0.12,7.12,5230795,0,0
1722038262,1.55,17.73,-0.26,-1.75,0.12,7.02,5230812,0,0
1722038262,1.55,15.73,-0.57,-2.05,0.12,6.93,5230829,0,0
1722038262,0.55,15.73,-0.45,-1.47,0.12,6.84,5230848,0,0
1722038262,1.55,13.73,-0.68,-1.7,0.12,6.76,5230865,0,0
1722038262,1.55,13.73,-0.12,-1.22,0.12,6.68,5230883,0,0
1722038262,0.55,11.73,0.01,-1.55,0.12,6.6,5230900,0,0
1722038262,-0.45,10.73,-0.36,-1.52,0.12,6.52,5230917,0,0
1722038262,0.55,10.73,-0.71,-1.04,0.12,6.44,5230935,0,0
1722038262,0.55,9.73,-0.15,-1.04,0.12,6.36,5230952,0,0
1722038262,-0.45,8.73,-0.01,-1.11,0.12,6.28,5230970,0,0
1722038262,0.55,8.73,-0.38,-0.78,0.12,6.19,5230987,0,0
1722038262,0.55,7.73,0.07,-0.88,0.12,6.09,5231004,0,0
1722038262,0.55,7.73,0.12,-0.62,0.11,5.99,5231022,0,0
1722038262,0.55,7.73,0.09,-0.39,0.11,5.88,5231039,0,0
1722038262,0.55,6.73,0.06,-0.62,0.11,5.77,5231057,0,0
1722038262,1.55,6.73,0.04,-0.47,0.11,5.66,5231074,0,0
1722038262,0.55,5.73,0.41,-0.69,0.11,5.54,5231091,0,0
1722038262,0.55,6.73,-0.04,-0.12,0.11,5.42,5231109,0,0
1722038262,1.55,7.73,-0.11,0.4,0.11,5.3,5231126,0,0
1722038262,0.55,7.73,0.31,0.37,0.1,5.17,5231144,0,0
1722038262,0.55,7.73,-0.11,0.25,0.1,5.05,5231160,0,0
1722038262,0.55,7.73,-0.15,0.15,0.1,4.92,5231177,0,0
1722038262,0.55,5.73,-0.11,-0.7,0.1,4.8,5231195,0,0
1722038262,0.55,4.73,-0.07,-1.02,0.1,4.68,5231212,0,0
1722038262,-0.45,3.73,-0.04,-1.15,0.1,4.57,5231230,0,0
1722038262,-0.45,2.73,-0.42,-1.21,0.09,4.47,5231248,0,0
1722038262,-0.45,1.73,-0.35,-1.24,0.09,4.38,5231266,0,0
1722038262,-1.45,0.73,-0.23,-1.25,0.09,4.29,5231283,0,0
1722038262,-1.45,-0.27,-0.53,-1.26,0.09,4.21,5231300,0,0
1722038262,-1.45,-0.27,-0.42,-0.87,0.09,4.14,5231318,0,0
1722038262,-0.45,-0.27,-0.27,-0.54,0.09,4.07,5231335,0,0
1722038262,-1.45,-1.27,0.23,-0.71,0.09,4.01,5231353,0,0
1722038262,-1.45,-1.27,-0.15,-0.52,0.09,3.95,5231371,0,0
1722038262,-0.45,-1.27,-0.17,-0.33,0.09,3.88,5231388,0,0
1722038262,-0.45,-0.27,0.27,0.2,0.09,3.81,5231406,0,0
1722038262,-0.45,-0.27,0.26,0.23,0.09,3.74,5231423,0,0
1722038262,-0.45,-1.27,0.18,-0.23,0.09,3.66,5231441,0,0
1722038262,-0.45,-1.27,0.11,-0.24,0.09,3.58,5231458,0,0
1722038262,-0.45,-1.27,0.06,-0.16,0.09,3.49,5231475,0,0
1722038262,-0.45,-2.27,0.04,-0.5,0.09,3.41,5231493,0,0
1722038262,0.55,-1.27,0.02,0,0.09,3.32,5231510,0,0
1722038262,0.55,-2.27,0.41,-0.31,0.08,3.23,5231528,0,0
1722038262,-0.45,-1.27,0.34,0.12,0.08,3.15,5231545,0,0
1722038262,-0.45,-2.27,-0.17,-0.23,0.08,3.06,5231563,0,0
1722038262,-0.45,-2.27,-0.2,-0.22,0.08,2.98,5231581,0,0
1722038262,-0.45,-2.27,-0.14,-0.15,0.08,2.9,5231598,0,0
1722038262,-1.45,-2.27,-0.09,-0.09,0.08,2.82,5231616,0,0
1722038262,-1.45,-2.27,-0.45,-0.05,0.08,2.74,5231633,0,0
1722038262,-1.45,-2.27,-0.37,-0.03,0.08,2.67,5231651,0,0
1722038262,-1.45,-2.27,-0.24,-0.02,0.08,2.59,5231669,0,0
1722038262,-1.45,-2.27,-0.15,-0.01,0.08,2.52,5231686,0,0
1722038262,-0.45,-2.27,-0.08,-0.01,0.08,2.45,5231704,0,0
1722038263,-0.45,-2.27,0.34,0,0.08,2.38,5231721,0,0
1722038263,-0.45,-1.27,0.31,0.39,0.08,2.31,5231739,0,0
1722038263,-0.45,-1.27,0.21,0.34,0.08,2.24,5231756,0,0
1722038263,0.55,-1.27,0.13,0.22,0.08,2.18,5231773,0,0
1722038263,-0.45,-2.27,0.47,-0.26,0.08,2.12,5231791,0,0
1722038263,0.55,-1.27,-0.01,0.13,0.08,2.06,5231808,0,0
1722038263,0.55,-1.27,0.3,0.16,0.07,2,5231826,0,0
1722038263,-0.45,-2.27,0.26,-0.28,0.07,1.95,5231843,0,0
1722038263,-0.45,-2.27,-0.22,-0.27,0.07,1.9,5231861,0,0
1722038263,-0.45,-2.27,-0.23,-0.18,0.07,1.85,5231878,0,0
1722038263,-0.45,-2.27,-0.16,-0.11,0.07,1.8,5231896,0,0
1722038263,-0.45,-2.27,-0.1,-0.07,0.07,1.75,5231914,0,0
1722038263,-0.45,-3.27,-0.06,-0.43,0.07,1.71,5231931,0,0
1722038263,-1.45,-3.27,-0.03,-0.36,0.07,1.67,5231949,0,0
1722038263,-1.45,-2.27,-0.41,0.16,0.07,1.62,5231966,0,0
1722038263,-1.45,-3.27,-0.35,-0.2,0.07,1.58,5231984,0,0
1722038263,-0.45,-3.27,-0.23,-0.2,0.07,1.54,5232002,0,0
1722038263,-0.45,-3.27,0.25,-0.14,0.07,1.5,5232019,0,0
1722038263,0.55,-5.27,0.26,-0.87,0.07,1.47,5232037,0,0
1722038263,0.55,-5.27,0.57,-0.72,0.07,1.43,5232054,0,0
1722038263,1.55,-6.27,0.45,-0.87,0.07,1.4,5232071,0,0
1722038263,1.55,-7.27,0.68,-1.02,0.07,1.38,5232089,0,0
1722038263,1.55,-9.27,0.51,-1.52,0.07,1.36,5232106,0,0
1722038263,0.55,-11.27,0.32,-1.92,0.07,1.34,5232124,0,0
1722038263,1.55,-13.27,-0.2,-2.18,0.07,1.33,5232141,0,0
1722038263,1.55,-16.27,0.17,-2.73,0.07,1.34,5232158,0,0
1722038263,0.55,-18.27,0.18,-2.76,0.07,1.35,5232176,0,0
1722038263,-0.45,-21.27,-0.27,-3.1,0.07,1.37,5232194,0,0
1722038263,-2.45,-22.27,-0.65,-2.59,0.08,1.4,5232212,1,0
1722038263,-3.45,-24.27,-1.3,-2.49,0.08,1.44,5232229,1,0
1722038263,-5.45,-26.27,-1.4,-2.49,0.08,1.48,5232247,1,0
1722038263,-5.45,-27.27,-1.77,-2.12,0.08,1.52,5232265,1,0
1722038263,-4.45,-27.27,-1.29,-1.4,0.09,1.56,5232282,1,0
1722038263,-4.45,-27.27,-0.41,-0.85,0.09,1.6,5232300,1,0
1722038263,-5.45,-27.27,-0.14,-0.49,0.1,1.64,5232317,1,0
1722038263,-2.45,-26.27,-0.45,0.11,0.1,1.66,5232336,1,0
1722038263,0.55,-24.27,0.82,0.96,0.11,1.67,5232353,1,0
1722038263,1.55,-23.27,1.96,1.2,0.11,1.68,5232370,1,0
1722038263,-0.45,-21.27,1.94,1.66,0.12,1.68,5232388,1,0
1722038263,4.55,-19.27,0.55,2.01,0.13,1.68,5232405,1,0
1722038263,7.55,-17.27,2.11,2.23,0.14,1.68,5232423,0,0
1722038263,7.55,-15.27,2.9,2.37,0.15,1.68,5232440,0,0
1722038263,6.55,-13.27,2.14,2.44,0.16,1.69,5232457,0,0
1722038263,5.55,-12.27,0.96,2.1,0.18,1.7,5232475,0,0
1722038263,8.55,-11.27,0.07,1.78,0.19,1.72,5232492,0,0
1722038263,7.55,-9.27,1.08,1.97,0.2,1.74,5232510,0,0
1722038263,5.55,-8.27,0.52,1.78,0.22,1.77,5232527,0,0
1722038263,4.55,-7.27,-0.52,1.6,0.23,1.79,5232545,0,0
1722038263,4.55,-6.27,-0.93,1.46,0.24,1.82,5232562,0,0
1722038263,2.55,-5.27,-0.71,1.38,0.25,1.84,5232579,0,0
1722038263,0.55,-3.27,-1.24,1.73,0.26,1.86,5232597,0,0
1722038263,-0.45,-1.27,-1.73,2.04,0.26,1.88,5232614,0,0
1722038263,-1.45,0.73,-1.67,2.25,0.27,1.9,5232632,0,0
1722038263,-1.45,4.73,-1.54,3.16,0.28,1.92,5232649,0,0
1722038263,-2.45,6.73,-1.04,3.12,0.29,1.95,5232666,0,0
1722038263,-2.45,9.73,-1.03,3.33,0.3,1.99,5232684,0,0
1722038263,-1.45,13.73,-0.71,3.91,0.31,2.03,5232701,0,0
1722038264,-1.45,16.73,-0.04,3.98,0.32,2.09,5232719,0,0
1722038264,-2.45,19.73,0.08,3.94,0.32,2.15,5232736,0,0
1722038264,-1.45,22.73,-0.32,3.9,0.33,2.23,5232753,0,0
1722038264,-0.45,26.73,0.11,4.26,0.33,2.32,5232771,0,0
1722038264,-1.45,28.73,0.54,3.79,0.34,2.42,5232788,0,0
1722038264,-1.45,29.73,0.05,2.94,0.34,2.52,5232806,0,0
1722038264,-2.45,30.73,-0.05,2.28,0.33,2.62,5232823,0,0
1722038264,-1.45,32.73,-0.44,2.25,0.33,2.71,5232841,0,0
1722038264,-1.45,32.73,0.02,1.55,0.32,2.79,5232859,0,0
1722038264,-1.45,33.73,0.09,1.35,0.32,2.86,5232876,0,0
1722038264,-1.45,35.73,0.08,1.69,0.31,2.92,5232894,0,0
1722038264,-2.45,35.73,0.05,1.22,0.3,2.96,5232911,0,0
1722038264,-2.45,36.73,-0.36,1.16,0.3,2.99,5232929,0,0
1722038264,-1.45,35.73,-0.32,0.4,0.29,2.99,5232946,0,0
1722038264,-1.45,33.73,0.18,-0.64,0.28,2.98,5232963,0,0
1722038264,-1.45,31.73,0.21,-1.4,0.28,2.97,5232981,0,0
1722038264,-2.45,28.73,0.15,-2.27,0.27,2.95,5232998,0,0
1722038264,-1.45,25.73,-0.3,-2.9,0.27,2.93,5233016,0,0
1722038264,-1.45,22.73,0.11,-3.29,0.26,2.93,5233033,0,0
1722038264,-1.45,20.73,0.14,-3.12,0.26,2.93,5233050,0,0
1722038264,-1.45,17.73,0.11,-3.31,0.25,2.95,5233069,0,0
1722038264,-1.45,14.73,0.07,-3.5,0.25,2.98,5233086,0,0
1722038264,-1.45,12.73,0.04,-3.24,0.24,3.01,5233104,0,0
1722038264,-1.45,9.73,0.02,-3.37,0.24,3.07,5233121,0,0
1722038264,-1.45,8.73,0.01,-2.75,0.23,3.13,5233138,0,0
1722038264,-1.45,6.73,0.01,-2.58,0.23,3.2,5233156,0,0
1722038264,-1.45,5.73,0,-2.15,0.22,3.27,5233173,0,0
1722038264,-1.45,3.73,0,-2.2,0.21,3.33,5233191,0,0
1722038264,-1.45,2.73,0,-1.92,0.21,3.39,5233208,0,0
1722038264,-1.45,1.73,0,-1.68,0.2,3.43,5233225,0,0
1722038264,-1.45,0.73,0,-1.51,0.2,3.47,5233243,0,0
1722038264,-1.45,-0.27,0,-1.41,0.19,3.49,5233260,0,0
1722038264,-1.45,-1.27,0,-1.35,0.18,3.51,5233278,0,0
1722038264,-1.45,-1.27,0,-0.92,0.18,3.5,5233295,0,0
1722038264,-1.45,-2.27,0,-0.96,0.17,3.49,5233313,0,0
1722038264,-2.45,-2.27,0,-0.67,0.17,3.47,5233330,0,0
1722038264,-2.45,-4.27,-0.39,-1.2,0.16,3.44,5233348,0,0
1722038264,-2.45,-6.27,-0.34,-1.71,0.16,3.41,5233366,0,0
1722038264,-2.45,-8.27,-0.22,-2.05,0.16,3.38,5233383,0,0
1722038264,-2.45,-11.27,-0.14,-2.65,0.15,3.36,5233401,0,0
1722038264,-2.45,-12.27,-0.08,-2.33,0.15,3.34,5233419,0,0
1722038264,-1.45,-11.27,-0.05,-1.16,0.15,3.32,5233436,0,0
1722038264,-1.45,-11.27,0.37,-0.61,0.14,3.3,5233454,0,0
1722038264,-1.45,-10.27,0.32,0.07,0.14,3.28,5233471,0,0
1722038264,-1.45,-9.27,0.22,0.55,0.14,3.25,5233489,0,0
1722038264,-1.45,-9.27,0.13,0.46,0.14,3.22,5233506,0,0
1722038264,-0.45,-8.27,0.08,0.7,0.14,3.19,5233523,0,0
1722038264,-0.45,-7.27,0.44,0.91,0.13,3.15,5233541,0,0
1722038264,-0.45,-5.27,0.36,1.45,0.13,3.12,5233558,0,0
1722038264,-0.45,-4.27,0.24,1.49,0.13,3.07,5233576,0,0
1722038264,-0.45,-4.27,0.14,1.03,0.13,3.02,5233593,0,0
1722038264,-0.45,-4.27,0.08,0.64,0.13,2.97,5233611,0,0
1722038264,-0.45,-3.27,0.05,0.77,0.13,2.92,5233628,0,0
1722038264,-1.45,-3.27,0.03,0.55,0.12,2.88,5233645,0,0
1722038264,-1.45,-3.27,-0.38,0.35,0.12,2.83,5233663,0,0
1722038264,-1.45,-3.27,-0.33,0.2,0.12,2.79,5233680,0,0
1722038264,-0.45,-2.27,-0.22,0.51,0.12,2.74,5233699,0,0
1722038265,-1.45,-3.27,0.26,0.01,0.12,2.7,5233716,0,0
1722038265,-1.45,-3.27,-0.13,-0.08,0.12,2.64,5233733,0,0
1722038265,-2.45,-3.27,-0.16,-0.07,0.11,2.58,5233751,0,0
1722038265,-1.45,-3.27,-0.51,-0.04,0.11,2.52,5233768,0,0
1722038265,-1.45,-3.27,-0.01,-0.03,0.11,2.45,5233786,0,0
1722038265,-0.45,-3.27,0.07,-0.02,0.11,2.39,5233803,0,0
1722038265,-0.45,-3.27,0.46,-0.01,0.11,2.32,5233820,0,0
1722038265,0.55,-3.27,0.38,-0.01,0.11,2.26,5233839,0,0
1722038265,0.55,-3.27,0.64,0,0.11,2.19,5233856,0,0
1722038265,0.55,-3.27,0.49,0,0.11,2.12,5233874,0,0
1722038265,0.55,-3.27,0.31,0,0.11,2.06,5233891,0,0
1722038265,0.55,-3.27,0.19,0,0.11,2,5233909,0,0
1722038265,0.55,-3.27,0.11,0,0.11,1.94,5233926,0,0
1722038265,0.55,-3.27,0.06,0,0.11,1.88,5233943,0,0
1722038265,1.55,-3.27,0.03,0,0.11,1.82,5233961,0,0
1722038265,0.55,-3.27,0.41,0,0.11,1.76,5233978,0,0
